ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain
10196;1978;3;2;71427.0;2;0;2;26;2014-03-12;659;212;123;177;15;64;23;614;0.008596189116160556;37;2;8;2;8;20;4;0;0;0;0;0;0;0
6384;1978;3;4;71022.0;0;1;1;30;2014-02-11;688;909;12;278;0;12;242;1453;0.020458449494522826;37;3;5;2;11;21;8;0;0;1;0;0;0;0
8029;1988;4;1;90247.0;0;0;0;27;2014-04-29;611;1184;32;352;21;16;16;1621;0.017961815905237846;27;1;3;4;7;15;1;1;0;0;1;1;1;0
968;1968;4;4;41335.0;1;0;1;24;2013-12-26;735;112;19;21;16;14;5;187;0.0045240111285835246;47;3;4;1;4;12;7;0;0;0;0;0;0;0
4472;1970;5;4;35682.0;1;0;1;34;2014-06-27;552;23;0;8;6;2;18;57;0.001597444089456869;45;1;1;1;3;6;2;0;0;0;0;0;0;0
6991;1951;3;4;43185.0;0;1;1;88;2013-04-10;995;537;6;42;16;6;30;637;0.014750492069005442;64;2;9;3;6;20;8;0;0;0;0;0;0;0
3336;1948;5;3;66375.0;0;1;1;96;2013-11-21;770;712;0;45;0;0;191;948;0.014282485875706215;67;3;2;4;5;14;7;0;0;1;0;0;0;0
1940;1986;3;2;25252.0;1;0;1;26;2013-07-12;902;1;3;4;2;2;6;18;0.0007128148265483922;29;1;1;0;2;4;8;0;0;0;0;0;0;0
1272;1965;4;1;55250.0;0;1;1;49;2012-10-21;1166;664;58;83;32;0;66;903;0.016343891402714934;50;4;7;5;10;26;5;0;0;0;0;0;0;0
1388;1975;3;1;33249.0;1;0;1;11;2013-02-20;1044;6;10;21;19;14;42;112;0.003368522361574784;40;2;2;1;3;8;6;0;0;0;0;0;0;0
1044;1953;3;3;58398.0;0;0;0;44;2013-05-14;961;299;5;201;21;21;49;596;0.010205828966745437;62;3;5;4;8;20;4;0;0;0;0;0;0;0
6969;1982;3;3;50272.0;1;0;1;75;2013-08-07;876;99;13;66;43;8;4;233;0.004634786760025461;33;3;4;1;5;13;7;0;0;0;0;0;0;0
10479;1975;5;2;76618.0;0;0;0;64;2012-12-07;1119;749;40;294;121;160;147;1511;0.0197212143360568;40;1;3;2;5;11;1;0;0;0;0;0;0;0
3619;1960;2;4;87305.0;0;0;0;19;2012-09-23;1194;345;25;501;63;138;80;1152;0.013195120554378329;55;1;5;3;8;17;2;0;0;0;0;1;1;0
1715;1978;3;3;25851.0;1;0;1;45;2013-02-11;1053;9;4;18;7;5;5;48;0.0018567947081350818;37;2;2;0;3;7;7;0;0;0;0;0;0;0
10159;1970;3;4;58710.0;0;1;1;77;2013-03-31;1005;440;81;368;0;122;174;1185;0.0201839550332141;45;6;11;5;9;31;6;0;0;0;0;0;0;0
1463;1958;3;1;45160.0;1;1;2;9;2014-03-29;642;8;2;5;3;0;3;21;0.0004650132860938884;57;1;1;0;2;4;7;0;0;0;0;0;0;0
5114;1965;4;2;74806.0;0;1;1;1;2012-12-19;1107;670;9;249;0;28;9;965;0.012900034756570328;50;2;5;4;5;16;4;0;0;0;0;0;0;0
4990;1954;3;2;59111.0;0;0;0;90;2013-05-02;973;524;0;134;28;28;155;869;0.014701155453299725;61;1;11;1;8;21;7;0;0;0;0;0;0;0
4329;1984;5;2;18988.0;1;0;1;43;2014-05-23;587;6;0;6;2;1;1;16;0.0008426374552348852;31;2;1;0;3;6;7;0;0;0;0;0;0;0
10936;1965;3;2;72190.0;0;0;0;79;2013-02-13;1051;597;166;597;172;166;249;1947;0.026970494528328025;50;1;5;6;4;16;3;0;0;0;0;0;0;0
4692;1976;3;2;7500.0;1;0;1;19;2012-08-01;1247;7;0;12;13;7;32;71;0.009466666666666667;39;5;4;1;2;12;9;0;0;1;0;0;1;0
6086;1955;3;2;80395.0;0;0;0;62;2013-11-23;768;445;25;706;80;76;48;1380;0.017165246594937497;60;1;6;5;12;24;2;1;0;0;0;0;0;0
437;1976;4;4;75012.0;0;0;0;41;2014-01-25;705;294;142;218;164;58;151;1027;0.013691142750493254;39;1;3;8;11;23;1;0;0;0;0;0;0;0
11171;1965;4;2;56962.0;2;1;3;60;2013-10-11;811;292;3;77;10;3;26;411;0.007215336540149574;50;7;6;3;5;21;7;0;0;0;0;0;0;0
11101;1991;3;3;89891.0;0;0;0;17;2013-04-15;990;412;22;132;59;28;183;836;0.009300152406803796;24;1;11;6;8;26;4;0;0;0;0;1;0;0
5329;1949;5;4;35946.0;1;1;2;24;2013-09-27;825;8;0;3;0;0;0;11;0.00030601457742168806;66;1;0;0;3;4;5;0;0;0;0;0;0;0
610;1953;5;3;53593.0;1;1;2;60;2012-08-07;1241;349;4;78;6;0;43;480;0.008956393558860298;62;8;7;2;6;23;8;0;0;0;0;0;0;0
5956;1948;5;4;45072.0;1;2;3;74;2013-10-16;806;144;2;99;7;2;30;284;0.0063010294639687615;67;5;6;1;4;16;8;0;0;0;0;0;0;0
10430;1973;3;4;89694.0;1;1;2;22;2013-10-09;813;1126;28;211;37;28;42;1472;0.01641135415969853;42;3;4;3;4;14;5;1;0;0;1;1;0;0
7875;1949;3;2;72025.0;0;0;0;46;2014-04-29;611;967;0;617;43;50;0;1677;0.023283582089552238;66;1;4;8;13;26;2;1;0;0;1;1;1;0
7072;1973;3;2;67432.0;0;1;1;69;2013-03-29;1007;432;79;341;177;136;170;1335;0.0197977221497212;42;2;8;5;4;19;4;0;0;0;0;0;0;0
6255;1952;4;3;70545.0;0;1;1;29;2014-06-03;576;138;39;63;55;18;21;334;0.004734566588702247;63;1;4;1;7;13;2;0;0;0;0;0;0;0
6516;1989;1;2;17487.0;1;0;1;37;2013-03-18;1018;0;0;1;7;4;6;18;0.001029336078229542;26;1;1;0;2;4;7;0;0;0;0;0;0;0
5564;1969;3;3;62882.0;0;1;1;26;2012-08-09;1239;509;133;497;78;24;97;1338;0.021277949174644574;46;2;7;5;6;20;4;0;0;0;0;0;0;0
5682;1953;5;1;64108.0;0;1;1;8;2013-03-23;1013;948;10;86;13;21;21;1099;0.017142946278155612;62;4;6;9;11;30;5;0;0;0;0;0;0;0
7458;1956;4;3;34941.0;1;1;2;26;2013-03-06;1030;39;2;25;4;3;24;97;0.00277610829684325;59;2;3;0;3;8;8;0;0;0;0;0;0;0
5237;1950;5;1;48767.0;1;2;3;79;2014-01-01;729;28;1;21;3;0;10;63;0.0012918571985153894;65;3;2;1;3;9;5;0;0;0;0;0;0;0
7761;1978;2;3;38702.0;1;0;1;71;2013-08-01;882;13;11;24;13;8;40;109;0.0028163919177303497;37;2;3;0;4;9;6;0;0;0;0;0;0;0
5278;1964;3;2;82224.0;0;0;0;83;2014-01-25;705;307;26;360;138;31;40;902;0.01097003308036583;51;1;6;9;5;21;3;1;0;0;0;0;0;0
3560;1952;3;3;83844.0;0;0;0;57;2013-05-12;963;901;31;345;75;31;191;1574;0.018772959305376653;63;1;4;4;11;20;1;0;0;0;0;1;0;0
7235;1975;2;2;17003.0;1;0;1;37;2013-12-09;752;2;5;12;4;8;7;38;0.002234899723578192;40;3;2;0;4;9;5;0;0;0;0;0;0;0
10548;1995;3;1;71163.0;0;0;0;30;2014-03-09;662;283;17;372;138;106;44;960;0.01349015640150078;20;1;3;8;12;24;1;0;0;0;0;0;0;0
2281;1970;3;1;33697.0;1;0;1;34;2013-09-15;837;4;3;7;0;3;11;28;0.0008309345045553017;45;1;1;0;2;4;7;0;0;1;0;0;0;0
4073;1954;2;2;63564.0;0;0;0;0;2014-01-29;701;769;80;252;15;34;65;1215;0.019114593165942988;61;1;10;10;7;28;6;0;0;1;0;0;1;0
6974;1972;5;3;83443.0;0;0;0;89;2013-12-31;730;518;42;742;55;56;84;1497;0.017940390446172835;43;1;6;10;5;22;2;0;0;0;0;0;0;0
7938;1958;5;3;51518.0;0;1;1;92;2013-10-03;819;350;8;66;17;4;4;449;0.008715400442563763;57;2;3;2;10;17;3;0;0;0;0;0;0;0
3667;1969;3;2;80952.0;0;0;0;20;2013-02-28;1036;778;178;689;41;27;44;1757;0.021704219784563692;46;1;8;5;11;25;8;1;0;0;1;1;1;0
7723;1979;3;3;75507.0;0;0;0;56;2014-05-02;608;709;93;374;104;80;80;1440;0.019071079502562677;36;1;8;6;6;21;3;0;0;0;0;0;0;0
3870;1978;2;3;63855.0;0;0;0;28;2013-02-09;1055;359;35;314;93;116;89;1006;0.015754443661420404;37;1;7;3;13;24;4;0;0;0;0;0;0;0
4012;1972;5;3;62220.0;0;1;1;55;2012-08-11;1237;799;12;375;16;12;12;1226;0.019704275152684025;43;5;7;6;5;23;6;0;0;0;0;0;1;0
5909;1964;3;2;58512.0;0;1;1;25;2013-09-19;833;895;10;101;13;0;152;1171;0.020012988788624557;51;5;3;4;8;20;8;0;0;0;0;0;0;0
10470;1979;4;2;40662.0;1;0;1;0;2013-03-15;1021;40;2;23;0;4;23;92;0.0022625547193940287;36;2;2;1;3;8;4;0;0;0;0;0;0;0
6488;1959;5;2;38829.0;0;1;1;86;2014-04-06;634;76;0;7;0;0;16;99;0.0025496407324422468;56;1;3;2;2;8;5;0;0;0;0;0;0;0
10270;1981;2;2;35523.0;1;0;1;8;2013-10-03;819;11;5;22;12;5;11;66;0.0018579511865551895;34;2;3;0;3;8;7;0;0;0;0;0;0;0
6887;1967;3;1;79146.0;1;1;2;33;2014-04-24;616;245;16;223;21;43;16;564;0.007126070805852475;48;2;8;1;8;19;6;0;0;0;0;0;0;0
6406;1988;4;2;78285.0;0;0;0;13;2013-10-28;794;647;107;391;175;67;40;1427;0.01822826850609951;27;1;6;4;10;21;3;0;0;0;0;0;0;0
7573;1978;5;1;31626.0;1;0;1;12;2013-05-10;965;39;1;9;2;1;34;86;0.002719281603743755;37;1;2;1;2;6;7;0;0;1;0;0;1;0
4508;1952;3;1;75127.0;0;0;0;92;2014-05-22;588;203;35;305;46;17;227;833;0.011087891170950524;63;1;2;11;5;19;1;0;0;0;0;0;0;0
221;1955;3;2;48726.0;0;1;1;90;2013-04-27;978;138;3;38;4;0;59;242;0.004966547633706851;60;3;3;2;4;12;6;0;0;0;0;0;0;0
5331;1977;3;2;74985.0;0;0;0;8;2012-09-11;1206;587;51;898;247;0;86;1869;0.0249249849969994;38;1;3;6;7;17;2;0;0;0;0;0;0;0
1911;1987;3;3;67430.0;0;0;0;6;2012-09-05;1212;595;97;291;127;133;121;1364;0.020228384991843394;28;1;11;5;12;29;6;0;0;0;0;0;0;0
20;1965;2;2;46891.0;0;1;1;91;2013-09-01;851;43;12;23;29;15;61;183;0.0039026678893604315;50;1;2;1;4;8;4;0;0;0;0;0;0;0
8786;1956;4;2;62058.0;0;1;1;52;2013-05-26;949;301;7;74;10;0;58;450;0.007251281059653872;59;4;6;1;7;18;6;0;0;0;0;0;0;0
10582;1979;3;2;72063.0;0;1;1;3;2013-07-03;911;180;32;348;76;32;90;758;0.01051857402550546;36;2;5;2;12;21;2;0;0;0;0;0;0;0
1915;1951;5;2;78939.0;0;0;0;57;2013-12-12;749;794;115;243;150;0;205;1507;0.019090690279836328;64;1;8;5;6;20;3;0;0;0;0;0;0;0
8897;1965;3;1;42720.0;1;1;2;9;2013-04-24;981;392;5;91;28;26;112;654;0.015308988764044944;50;8;7;3;7;25;8;0;0;0;0;0;1;0
2371;1972;3;2;33622.0;1;1;2;22;2013-04-13;992;39;1;22;3;4;12;81;0.0024091368746653975;43;3;2;0;4;9;7;0;0;0;0;0;0;0
4303;1957;5;3;6835.0;0;1;1;76;2012-12-08;1118;107;2;12;2;2;12;137;0.020043891733723482;58;0;0;0;1;1;20;0;0;0;0;0;0;0
6825;1953;3;3;41452.0;1;1;2;86;2013-03-06;1030;13;0;3;0;0;0;16;0.0003859886133359066;62;1;1;0;2;4;7;0;0;0;0;0;0;0
1072;1965;5;1;40760.0;0;1;1;64;2013-08-30;853;70;0;17;0;0;6;93;0.002281648675171737;50;2;2;1;3;8;6;0;0;0;0;0;0;0
4964;1958;5;3;74250.0;0;0;0;90;2014-01-26;704;680;11;392;75;0;0;1158;0.015595959595959595;57;1;2;11;4;18;1;0;0;0;0;0;0;0
2461;1955;4;1;51124.0;1;1;2;79;2013-12-18;743;26;1;11;0;1;4;43;0.0008410922463031062;60;2;1;0;3;6;3;0;0;0;0;0;0;0
10736;1971;3;1;72258.0;0;1;1;28;2013-09-12;840;522;0;522;227;120;134;1525;0.02110492955797282;44;2;6;9;5;22;2;0;0;0;0;0;0;0
3194;1974;5;1;71466.0;0;0;0;86;2014-04-05;635;412;12;546;78;182;0;1230;0.017210981445722442;41;1;4;4;10;19;1;0;0;0;0;0;0;0
10839;1976;3;3;36283.0;1;1;2;42;2014-04-14;626;6;5;5;8;0;5;29;0.0007992723865171017;39;2;1;0;3;6;4;0;0;0;0;0;0;0
49;1970;3;1;20587.0;1;0;1;39;2014-05-11;599;2;3;6;4;1;9;25;0.0012143585758002623;45;1;1;1;2;5;7;0;0;0;0;0;0;0
4290;1972;3;2;30467.0;1;0;1;8;2014-03-19;652;1;3;8;2;5;5;24;0.0007877375521055569;43;1;1;0;2;4;7;0;0;0;0;0;0;0
10219;1972;3;3;31590.0;1;0;1;40;2013-06-18;926;6;2;15;6;6;3;38;0.001202912314023425;43;1;1;0;3;5;8;0;0;0;0;0;0;0
4211;1986;1;2;20425.0;1;0;1;5;2012-10-29;1158;4;12;5;3;16;17;57;0.0027906976744186047;29;2;2;0;3;7;7;0;0;0;0;0;0;0
1135;1960;4;3;17144.0;1;1;2;96;2014-02-15;684;18;2;19;0;2;6;47;0.002741483901073262;55;5;3;0;4;12;7;0;0;0;0;0;0;0
6299;1968;5;4;42564.0;0;1;1;28;2013-01-02;1093;324;48;186;39;18;198;813;0.019100648435297435;47;6;6;8;4;24;7;0;0;1;0;0;1;0
10846;1978;4;2;43783.0;1;0;1;22;2014-05-29;581;327;9;125;25;4;139;629;0.014366306557339607;37;6;7;1;8;22;7;0;0;1;0;0;0;0
347;1976;3;4;40780.0;0;1;1;30;2012-09-08;1209;229;27;71;13;3;34;377;0.009244727807748897;39;4;7;1;5;17;9;0;0;0;0;0;0;0
6543;1945;4;3;62847.0;0;0;0;45;2013-01-15;1080;521;168;706;80;76;61;1612;0.025649593457126037;70;1;3;6;4;14;2;0;0;0;0;0;0;0
10446;1957;5;2;82017.0;0;0;0;58;2012-11-07;1149;184;23;446;30;23;23;729;0.008888401185120158;58;1;5;4;7;17;2;1;0;0;1;1;1;0
3479;1950;3;1;16813.0;0;0;0;49;2013-07-19;895;4;8;11;12;2;13;50;0.002973889252364242;65;1;2;0;3;6;7;0;0;1;0;0;0;0
11075;1978;3;2;51267.0;1;1;2;37;2013-10-29;793;183;2;64;7;2;12;270;0.005266545731172099;37;4;3;3;5;15;4;0;0;0;0;0;0;0
4442;1961;3;1;46524.0;0;1;1;70;2013-04-05;1000;31;19;35;26;14;52;177;0.0038044880061903533;54;2;1;1;5;9;3;0;0;0;0;0;0;0
199;1962;4;1;45183.0;0;0;0;33;2013-01-20;1075;219;3;60;12;9;12;315;0.006971648628909103;53;1;4;1;7;13;7;0;0;0;1;0;0;0
6722;1954;5;2;70421.0;0;1;1;98;2014-06-28;551;479;28;136;75;14;35;767;0.010891637437696142;61;3;10;3;7;23;6;0;0;0;0;0;0;0
796;1965;2;4;60161.0;0;1;1;17;2012-10-23;1164;584;44;212;46;8;177;1071;0.017802230681005966;50;3;11;4;8;26;8;0;0;0;0;0;0;0
3749;1973;3;3;73926.0;0;0;0;54;2013-03-02;1034;627;91;597;159;91;15;1580;0.02137272407542678;42;1;6;5;12;24;3;0;0;0;0;0;0;0
8523;1968;3;2;19329.0;1;0;1;39;2013-12-14;747;24;1;16;12;2;5;60;0.0031041440322830977;47;3;4;0;3;10;8;0;0;0;0;0;0;0
310;1970;4;2;61872.0;0;1;1;81;2013-12-13;748;330;5;159;36;27;16;573;0.009261055081458495;45;4;4;4;9;21;4;0;0;0;0;0;0;0
8629;1956;3;6;46984.0;1;1;2;71;2013-03-26;1010;19;1;10;2;1;8;41;0.0008726374936148476;59;1;1;0;3;5;5;0;0;0;0;0;0;0
236;1951;3;2;34838.0;1;1;2;62;2013-01-19;1076;28;23;29;29;14;47;170;0.004879729031517309;64;3;2;1;4;10;6;0;0;0;0;0;0;0
9930;1944;5;1;82716.0;0;0;0;8;2013-11-05;786;606;148;228;15;148;22;1167;0.014108515885681126;71;1;6;8;13;28;2;0;0;0;0;0;0;0
3483;1958;3;2;48192.0;0;0;0;76;2013-04-06;999;1039;43;204;153;58;29;1526;0.03166500664010624;57;3;2;8;12;25;8;1;1;0;1;0;1;0
4599;1976;4;2;49681.0;0;2;2;66;2013-11-04;787;411;0;26;0;0;21;458;0.009218816046375878;39;6;7;1;7;21;7;0;0;0;0;0;0;0
7326;1971;4;2;56850.0;0;1;1;83;2014-03-23;648;34;1;19;2;7;0;63;0.0011081794195250659;44;1;1;1;3;6;2;0;0;0;0;0;0;0
7352;1957;3;2;55267.0;0;1;1;28;2013-10-21;801;161;28;136;32;3;45;405;0.007328061953787975;58;4;3;4;6;17;3;0;0;0;0;0;0;0
2350;1972;3;2;59666.0;1;1;2;87;2013-03-22;1014;623;53;178;23;17;133;1027;0.017212482821037108;43;7;3;2;8;20;8;0;0;0;1;0;0;0
9145;1972;3;1;72504.0;0;1;1;43;2013-04-06;999;604;26;470;123;161;94;1478;0.020385082202361248;43;2;5;9;6;22;2;0;0;0;0;0;0;0
2964;1981;3;2;26872.0;0;0;0;0;2013-10-16;806;3;10;8;3;16;32;72;0.0026793688597796963;34;1;1;1;2;5;6;0;0;0;0;0;0;0
5585;1972;3;1;21359.0;1;0;1;1;2013-04-20;985;12;2;17;6;1;10;48;0.002247296221733227;43;2;2;0;3;7;8;0;0;0;0;0;1;0
9687;1975;3;1;73170.0;0;0;0;1;2014-05-31;579;184;174;256;50;30;32;726;0.009922099220992209;40;1;5;4;6;16;2;0;0;0;0;0;0;0
3732;1955;4;2;52750.0;0;1;1;72;2013-02-04;1060;393;0;239;90;69;69;860;0.016303317535545023;60;6;5;7;9;27;4;0;0;0;0;0;0;0
6303;1986;5;3;91820.0;0;0;0;72;2013-11-23;768;410;73;747;76;161;30;1497;0.01630363755173165;29;0;5;5;12;22;1;0;0;0;0;0;0;0
11176;1970;5;3;65968.0;0;1;1;12;2014-05-12;598;376;9;83;19;4;4;495;0.007503638127577007;45;2;5;4;7;18;3;0;0;0;0;0;0;0
2986;1976;3;2;30772.0;1;1;2;89;2014-03-12;659;7;2;4;2;1;4;20;0.0006499415052645262;39;1;1;0;2;4;6;0;0;0;0;0;0;0
7462;1954;3;1;22507.0;0;0;0;67;2012-11-24;1132;68;0;226;51;157;68;570;0.0253254543031057;61;3;10;2;4;19;9;0;0;0;0;0;0;0
3900;1972;3;2;65685.0;0;1;1;54;2014-03-29;642;642;14;49;0;7;57;769;0.01170739133744386;43;1;9;2;9;21;5;0;0;0;0;0;0;0
7034;1978;2;2;25804.0;1;0;1;34;2013-09-01;851;8;7;9;13;6;12;55;0.0021314524879863586;37;2;2;0;3;7;8;0;0;0;0;0;0;0
9493;1980;5;1;76412.0;0;0;0;15;2013-05-05;970;840;53;804;23;71;17;1808;0.0236612050463278;35;1;5;4;8;18;3;1;0;0;0;1;1;0
1143;1972;3;2;22063.0;1;0;1;43;2013-08-08;875;7;10;13;3;11;11;55;0.0024928613515841002;43;2;2;0;3;7;7;0;0;0;0;0;0;0
1;1961;3;1;57091.0;0;0;0;0;2014-06-15;564;464;5;64;7;0;37;577;0.010106671804662732;54;1;7;3;7;18;5;0;1;0;0;0;1;0
5989;1959;2;4;78353.0;0;1;1;51;2013-04-16;989;752;122;476;39;153;34;1576;0.02011409901343918;56;1;10;2;11;24;8;0;0;0;0;0;0;0
9499;1954;3;2;93404.0;1;2;3;97;2013-05-07;968;1279;15;287;20;0;15;1616;0.01730118624470044;61;3;3;4;7;17;5;0;0;0;1;1;0;0
6768;1962;3;4;37859.0;1;2;3;75;2013-01-12;1083;22;1;8;2;1;2;36;0.0009508967484613963;53;2;1;0;3;6;8;0;0;0;0;0;0;0
2150;1958;5;6;80995.0;0;1;1;83;2013-05-11;964;860;28;409;73;56;56;1482;0.018297425767022656;57;1;8;9;4;22;4;0;0;0;0;0;0;0
6646;1984;3;3;16529.0;1;0;1;23;2014-03-01;670;3;0;5;13;0;1;22;0.0013309940105269526;31;1;1;0;3;5;6;0;0;0;0;0;0;0
4887;1976;5;4;55412.0;1;1;2;65;2013-11-22;769;10;5;28;11;1;8;63;0.0011369378473976757;39;1;2;0;3;6;5;0;0;0;0;0;0;0
8560;1992;3;1;48789.0;0;0;0;94;2012-09-10;1207;351;16;156;7;5;145;680;0.013937567894402427;23;1;6;4;7;18;6;0;0;0;0;0;0;0
3321;1967;5;3;56575.0;0;2;2;42;2013-05-05;970;421;5;90;0;16;10;542;0.00958020326999558;48;3;7;3;7;20;5;0;0;0;0;0;0;0
11003;1980;2;3;25130.0;1;0;1;10;2013-10-02;820;2;5;7;0;18;18;50;0.0019896538002387586;35;2;2;0;3;7;7;0;0;0;0;0;0;0
10402;1967;3;2;35441.0;1;1;2;94;2013-02-14;1050;25;1;9;2;1;1;39;0.001100420417031122;48;2;1;0;3;6;8;0;0;0;0;0;0;0
9904;1956;3;2;71391.0;0;1;1;50;2013-03-29;1007;336;123;274;46;123;141;1043;0.014609684694149123;59;5;6;5;12;28;3;0;0;0;0;0;0;0
6141;1972;4;1;49494.0;1;0;1;46;2013-04-25;980;191;9;97;0;6;82;385;0.007778720653008445;43;2;6;1;5;14;7;0;0;0;0;0;0;0
5687;1980;3;4;81702.0;0;0;0;98;2012-09-23;1194;563;50;774;28;31;187;1633;0.01998727081344398;35;1;7;7;12;27;3;0;0;0;0;0;0;0
10856;1980;2;1;45889.0;0;1;1;42;2013-07-02;912;31;0;6;0;1;8;46;0.001002418880341694;35;1;1;0;3;5;6;0;0;0;0;0;0;0
5121;1977;3;1;56628.0;0;1;1;30;2014-03-21;650;479;5;82;7;17;171;761;0.013438581620399803;38;2;7;6;5;20;5;0;0;1;0;0;0;0
4186;1950;3;3;34026.0;1;1;2;11;2013-08-05;878;18;6;15;12;8;17;76;0.002233586081231999;65;3;2;1;3;9;5;0;0;0;0;0;0;0
368;1974;3;2;40049.0;0;1;1;61;2012-11-29;1127;91;65;52;10;44;28;290;0.00724112961622013;41;3;3;2;6;14;5;0;0;0;0;0;0;0
3312;1988;3;1;34176.0;1;0;1;12;2014-05-12;598;5;7;24;19;14;20;89;0.0026041666666666665;27;4;3;0;4;11;6;0;0;0;0;0;0;0
11121;1981;3;2;19419.0;1;0;1;76;2012-11-10;1146;2;14;28;16;3;7;70;0.0036047170297131676;34;4;4;0;3;11;9;0;0;0;0;0;0;0
5332;1960;2;2;82504.0;0;0;0;2;2013-07-27;887;362;50;431;134;35;54;1066;0.012920585668573644;55;1;3;6;7;17;1;0;0;0;0;0;0;0
5848;1970;3;3;81205.0;0;0;0;43;2014-01-13;717;724;74;929;97;55;130;2009;0.024739855920201958;45;1;5;6;7;19;2;0;1;1;0;1;1;0
10343;1991;2;1;61618.0;0;0;0;27;2012-09-29;1188;605;91;399;0;45;205;1345;0.021828037261839073;24;2;3;6;8;19;3;0;0;0;0;0;0;0
5935;1956;4;1;55284.0;0;1;1;60;2012-12-24;1102;547;7;140;0;7;63;764;0.013819549960205485;59;3;7;5;8;23;5;0;0;0;0;0;0;0
2895;1963;3;1;49980.0;0;1;1;79;2013-10-23;799;104;1;54;13;9;14;195;0.0039015606242496998;52;2;3;1;5;11;5;0;0;0;0;0;0;0
10262;1980;3;2;15072.0;2;0;2;96;2013-05-10;965;8;2;15;0;10;18;53;0.0035164543524416137;35;4;3;1;3;11;5;0;0;0;0;0;0;0
7848;1974;3;1;49166.0;0;1;1;17;2013-06-13;931;224;2;25;7;0;110;368;0.007484847252166131;41;2;5;3;3;13;6;0;0;0;0;0;0;0
4856;1957;2;2;82347.0;0;0;0;38;2012-11-06;1150;556;54;845;202;133;63;1853;0.022502337668646094;58;1;7;7;10;25;3;1;0;1;0;0;0;0
7186;1966;5;3;30843.0;1;1;2;43;2014-05-26;584;24;0;2;0;0;9;35;0.0011347793664688909;49;2;1;1;2;6;5;0;0;1;0;0;0;0
5794;1974;5;2;46374.0;0;1;1;1;2014-03-17;654;408;0;21;0;0;17;446;0.00961745805839479;41;3;7;1;7;18;8;1;0;0;1;0;1;0
1456;1979;3;1;60474.0;0;1;1;25;2013-04-01;1004;265;199;303;234;9;170;1180;0.019512517776234414;36;7;10;2;12;31;7;0;0;0;0;0;0;0
4877;1973;4;2;38576.0;0;1;1;2;2014-03-04;667;34;0;7;0;0;0;41;0.0010628369970966404;42;1;1;0;3;5;7;0;0;0;0;0;0;0
425;1985;3;2;55357.0;2;0;2;66;2013-02-19;1045;374;64;116;84;25;64;727;0.013132937117257076;30;3;6;2;11;22;5;0;0;0;0;0;0;0
3007;1966;3;3;37758.0;1;1;2;49;2012-10-04;1183;27;2;10;0;0;1;40;0.001059378145028868;49;2;1;0;3;6;8;0;0;0;0;0;0;0
1031;1989;2;2;85710.0;0;0;0;5;2013-05-05;970;600;20;350;29;30;33;1062;0.01239061953097655;26;1;6;9;10;26;2;0;0;0;0;1;0;0
4297;1969;3;3;23228.0;1;0;1;71;2014-01-26;704;13;2;18;6;1;0;40;0.001722059583261581;46;2;2;0;3;7;8;0;0;0;0;0;0;0
807;1969;4;3;44602.0;1;1;2;35;2014-02-15;684;167;2;89;0;0;34;292;0.006546791623694005;46;6;6;1;4;17;8;0;0;0;0;0;0;0
9553;1987;3;2;7500.0;0;0;0;94;2013-01-09;1086;0;2;3;4;1;5;15;0.002;28;1;0;0;3;4;6;0;0;0;0;0;0;0
4271;1989;2;3;38683.0;1;0;1;80;2012-10-04;1183;46;35;69;84;41;66;341;0.008815241837499677;26;6;4;1;6;17;7;0;0;0;0;0;0;0
4120;1975;2;1;49514.0;1;0;1;61;2013-12-17;744;88;39;78;58;13;93;369;0.007452437694389465;40;2;6;1;4;13;7;0;0;0;0;0;0;0
2036;1973;5;3;57906.0;0;1;1;29;2013-06-11;933;243;11;119;10;3;15;401;0.006925016405899216;42;3;4;2;8;17;4;0;0;0;0;0;0;0
115;1966;4;1;43456.0;0;1;1;0;2013-03-26;1010;275;11;68;25;7;7;393;0.009043630338733432;49;3;5;1;8;17;5;0;0;0;0;0;0;0
4259;1986;4;1;19485.0;2;0;2;80;2013-09-24;828;6;0;4;0;0;0;10;0.0005132152938157557;29;1;1;0;2;4;7;0;0;0;0;0;0;0
8687;1978;3;3;53172.0;0;1;1;54;2013-05-06;969;121;62;90;68;20;125;486;0.00914014895057549;37;3;2;3;8;16;3;0;0;0;0;0;0;0
2447;1979;3;3;30545.0;1;0;1;71;2012-10-17;1170;4;12;15;19;7;12;69;0.0022589621869373057;36;2;2;0;3;7;7;0;0;0;0;0;0;0
10140;1983;5;3;70123.0;0;0;0;27;2013-09-28;824;1308;0;396;23;0;0;1727;0.0246281533876189;32;1;5;7;4;17;3;0;1;0;1;0;0;0
9353;1959;3;1;62450.0;0;1;1;61;2014-01-06;724;515;47;267;62;66;38;995;0.015932746196957566;56;2;5;5;4;16;3;0;0;0;1;0;0;0
